client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
21342,3,312,0,nonexistent,0
21343,7,779,0,nonexistent,0
21344,12,92,0,nonexistent,0
21345,12,374,0,nonexistent,0
21346,4,76,0,nonexistent,0
21347,3,119,0,nonexistent,0
21348,2,296,0,nonexistent,0
21349,5,193,0,nonexistent,0
21350,5,87,0,nonexistent,0
21351,7,243,0,nonexistent,0
21352,4,835,0,nonexistent,0
21353,12,724,0,nonexistent,1
21354,5,159,0,nonexistent,0
21355,2,445,0,nonexistent,0
21356,2,244,0,nonexistent,0
21357,10,212,0,nonexistent,0
21358,6,119,0,nonexistent,0
21359,3,176,0,nonexistent,0
21360,4,241,0,nonexistent,0
21361,3,314,0,nonexistent,0
21362,5,96,0,nonexistent,0
21363,3,43,0,nonexistent,0
21364,3,127,0,nonexistent,0
21365,4,729,0,nonexistent,0
21366,5,285,0,nonexistent,0
21367,3,393,0,nonexistent,0
21368,7,153,0,nonexistent,0
21369,5,189,0,nonexistent,0
21370,4,129,0,nonexistent,0
21371,7,195,0,nonexistent,0
21372,5,199,0,nonexistent,0
21373,6,298,0,nonexistent,0
21374,3,43,0,nonexistent,0
21375,3,273,0,nonexistent,0
21376,2,37,0,nonexistent,0
21377,6,693,0,nonexistent,0
21378,2,575,0,nonexistent,0
21379,6,99,0,nonexistent,0
21380,9,247,0,nonexistent,0
21381,2,139,0,nonexistent,0
21382,4,97,0,nonexistent,0
21383,5,151,0,nonexistent,0
21384,4,192,0,nonexistent,0
21385,9,120,0,nonexistent,0
21386,5,607,0,nonexistent,0
21387,2,141,0,nonexistent,0
21388,6,116,0,nonexistent,0
21389,1,102,0,nonexistent,0
21390,1,58,0,nonexistent,0
21391,1,208,0,nonexistent,0
21392,1,203,0,nonexistent,0
21393,1,173,0,nonexistent,0
21394,1,122,0,nonexistent,0
21395,1,286,0,nonexistent,0
21396,10,645,0,nonexistent,1
21397,5,177,0,nonexistent,0
21398,1,158,0,nonexistent,0
21399,1,83,0,nonexistent,0
21400,2,125,0,nonexistent,0
21401,1,112,0,nonexistent,0
21402,1,64,0,nonexistent,0
21403,1,74,0,nonexistent,0
21404,1,54,0,nonexistent,0
21405,1,255,0,nonexistent,0
21406,12,133,0,nonexistent,0
21407,1,245,0,nonexistent,0
21408,1,134,0,nonexistent,0
21409,5,56,0,nonexistent,0
21410,1,787,0,nonexistent,0
21411,1,269,0,nonexistent,0
21412,1,87,0,nonexistent,0
21413,1,124,0,nonexistent,0
21414,1,78,0,nonexistent,0
21415,1,162,0,nonexistent,0
21416,1,118,0,nonexistent,0
21417,9,432,0,nonexistent,0
21418,1,331,0,nonexistent,0
21419,1,87,0,nonexistent,0
21420,1,70,0,nonexistent,0
21421,1,222,0,nonexistent,0
21422,1,213,0,nonexistent,0
21423,1,166,0,nonexistent,0
21424,4,103,0,nonexistent,0
21425,2,55,0,nonexistent,0
21426,1,173,0,nonexistent,0
21427,1,215,0,nonexistent,0
21428,1,104,0,nonexistent,0
21429,4,361,0,nonexistent,0
21430,4,223,0,nonexistent,0
21431,2,235,0,nonexistent,0
21432,1,96,0,nonexistent,0
21433,1,210,0,nonexistent,0
21434,1,276,0,nonexistent,0
21435,1,671,0,nonexistent,0
21436,1,156,0,nonexistent,0
21437,1,83,0,nonexistent,0
21438,1,189,0,nonexistent,0
21439,1,144,0,nonexistent,0
21440,7,151,0,nonexistent,0
21441,1,51,0,nonexistent,0
21442,3,161,0,nonexistent,0
21443,1,91,0,nonexistent,0
21444,2,344,0,nonexistent,0
21445,1,284,0,nonexistent,0
21446,1,75,0,nonexistent,0
21447,1,298,0,nonexistent,0
21448,1,141,0,nonexistent,0
21449,6,134,0,nonexistent,0
21450,1,295,0,nonexistent,0
21451,2,198,0,nonexistent,0
21452,1,199,0,nonexistent,0
21453,2,92,0,nonexistent,0
21454,2,504,0,nonexistent,0
21455,1,113,0,nonexistent,0
21456,1,189,0,nonexistent,0
21457,2,121,0,nonexistent,0
21458,1,264,0,nonexistent,0
21459,4,1293,0,nonexistent,1
21460,2,359,0,nonexistent,0
21461,1,150,0,nonexistent,0
21462,1,74,0,nonexistent,0
21463,2,227,0,nonexistent,0
21464,8,129,0,nonexistent,0
21465,10,125,0,nonexistent,0
21466,4,323,0,nonexistent,0
21467,3,234,0,nonexistent,0
21468,1,101,0,nonexistent,0
21469,1,193,0,nonexistent,0
21470,6,128,0,nonexistent,0
21471,1,260,0,nonexistent,0
21472,2,133,0,nonexistent,0
21473,1,242,0,nonexistent,0
21474,1,501,0,nonexistent,0
21475,1,109,0,nonexistent,0
21476,1,339,0,nonexistent,0
21477,1,149,0,nonexistent,0
21478,1,76,0,nonexistent,0
21479,1,256,0,nonexistent,0
21480,1,332,0,nonexistent,0
21481,2,111,0,nonexistent,0
21482,1,290,0,nonexistent,0
21483,1,58,0,nonexistent,0
21484,3,80,0,nonexistent,0
21485,2,186,0,nonexistent,0
21486,4,195,0,nonexistent,0
21487,3,119,0,nonexistent,0
21488,2,115,0,nonexistent,0
21489,8,145,0,nonexistent,0
21490,5,145,0,nonexistent,0
21491,3,126,0,nonexistent,0
21492,1,100,0,nonexistent,0
21493,2,204,0,nonexistent,0
21494,1,178,0,nonexistent,0
21495,1,202,0,nonexistent,0
21496,1,41,0,nonexistent,0
21497,1,125,0,nonexistent,0
21498,2,225,0,nonexistent,0
21499,2,160,0,nonexistent,0
21500,1,139,0,nonexistent,0
21501,1,118,0,nonexistent,0
21502,3,97,0,nonexistent,0
21503,3,127,0,nonexistent,0
21504,3,391,0,nonexistent,0
21505,1,143,0,nonexistent,0
21506,1,166,0,nonexistent,0
21507,1,130,0,nonexistent,0
21508,1,398,0,nonexistent,0
21509,1,276,0,nonexistent,0
21510,2,159,0,nonexistent,0
21511,1,452,0,nonexistent,0
21512,1,73,0,nonexistent,0
21513,2,129,0,nonexistent,0
21514,1,195,0,nonexistent,0
21515,1,167,0,nonexistent,0
21516,1,306,0,nonexistent,0
21517,4,117,0,nonexistent,0
21518,1,194,0,nonexistent,0
21519,2,133,0,nonexistent,0
21520,2,156,0,nonexistent,0
21521,1,679,0,nonexistent,0
21522,3,175,0,nonexistent,0
21523,1,190,0,nonexistent,0
21524,3,109,0,nonexistent,0
21525,1,409,0,nonexistent,0
21526,2,176,0,nonexistent,0
21527,1,122,0,nonexistent,0
21528,1,406,0,nonexistent,0
21529,4,598,0,nonexistent,0
21530,2,92,0,nonexistent,0
21531,3,113,0,nonexistent,0
21532,2,222,0,nonexistent,0
21533,13,183,0,nonexistent,0
21534,2,90,0,nonexistent,0
21535,2,188,0,nonexistent,0
21536,6,275,0,nonexistent,0
21537,2,96,0,nonexistent,0
21538,17,21,0,nonexistent,0
21539,2,163,0,nonexistent,0
21540,13,28,0,nonexistent,0
21541,3,950,0,nonexistent,1
21542,7,56,0,nonexistent,0
21543,4,679,0,nonexistent,0
21544,4,99,0,nonexistent,0
21545,2,129,0,nonexistent,0
21546,3,120,0,nonexistent,0
21547,2,35,0,nonexistent,0
21548,2,687,0,nonexistent,1
21549,1,74,0,nonexistent,0
21550,1,94,0,nonexistent,0
21551,1,224,0,nonexistent,0
21552,3,158,0,nonexistent,0
21553,1,292,0,nonexistent,0
21554,2,208,0,nonexistent,0
21555,1,121,0,nonexistent,0
21556,1,163,0,nonexistent,0
21557,2,155,0,nonexistent,0
21558,3,73,0,nonexistent,0
21559,1,469,0,nonexistent,0
21560,1,115,0,nonexistent,0
21561,1,146,0,nonexistent,0
21562,2,1241,0,nonexistent,0
21563,1,299,0,nonexistent,0
21564,2,128,0,nonexistent,0
21565,1,209,0,nonexistent,0
21566,1,166,0,nonexistent,0
21567,3,131,0,nonexistent,0
21568,1,587,0,nonexistent,0
21569,1,58,0,nonexistent,0
21570,2,191,0,nonexistent,0
21571,2,274,0,nonexistent,0
21572,1,126,0,nonexistent,0
21573,1,171,0,nonexistent,0
21574,3,80,0,nonexistent,0
21575,2,95,0,nonexistent,0
21576,2,128,0,nonexistent,0
21577,2,220,0,nonexistent,0
21578,1,168,0,nonexistent,0
21579,1,360,0,nonexistent,0
21580,1,66,0,nonexistent,0
21581,1,133,0,nonexistent,0
21582,10,12,0,nonexistent,0
21583,4,120,0,nonexistent,0
21584,1,69,0,nonexistent,0
21585,1,119,0,nonexistent,0
21586,1,258,0,nonexistent,0
21587,1,195,0,nonexistent,0
21588,1,696,0,nonexistent,0
21589,1,434,0,nonexistent,0
21590,1,105,0,nonexistent,0
21591,1,172,0,nonexistent,0
21592,5,387,0,nonexistent,0
21593,1,377,0,nonexistent,0
21594,4,243,0,nonexistent,0
21595,1,60,0,nonexistent,0
21596,1,91,0,nonexistent,0
21597,1,103,0,nonexistent,0
21598,1,281,0,nonexistent,0
21599,2,110,0,nonexistent,0
21600,1,100,0,nonexistent,0
21601,1,111,0,nonexistent,0
21602,2,144,0,nonexistent,0
21603,1,205,0,nonexistent,0
21604,7,528,0,nonexistent,0
21605,2,292,0,nonexistent,0
21606,1,116,0,nonexistent,0
21607,3,120,0,nonexistent,0
21608,1,102,0,nonexistent,0
21609,1,92,0,nonexistent,0
21610,1,108,0,nonexistent,0
21611,1,124,0,nonexistent,0
21612,1,142,0,nonexistent,0
21613,1,79,0,nonexistent,0
21614,1,41,0,nonexistent,0
21615,1,153,0,nonexistent,0
21616,2,551,0,nonexistent,0
21617,2,98,0,nonexistent,0
21618,1,97,0,nonexistent,0
21619,3,181,0,nonexistent,0
21620,1,386,0,nonexistent,0
21621,5,135,0,nonexistent,0
21622,2,349,0,nonexistent,0
21623,1,358,0,nonexistent,0
21624,1,154,0,nonexistent,0
21625,1,153,0,nonexistent,0
21626,1,197,0,nonexistent,0
21627,1,245,0,nonexistent,0
21628,1,168,0,nonexistent,0
21629,1,111,0,nonexistent,0
21630,1,288,0,nonexistent,0
21631,3,69,0,nonexistent,0
21632,1,438,0,nonexistent,0
21633,11,28,0,nonexistent,0
21634,2,280,0,nonexistent,0
21635,13,15,0,nonexistent,0
21636,1,824,0,nonexistent,0
21637,4,451,0,nonexistent,0
21638,2,194,0,nonexistent,0
21639,2,385,0,nonexistent,0
21640,1,99,0,nonexistent,0
21641,2,471,0,nonexistent,0
21642,2,486,0,nonexistent,0
21643,1,156,0,nonexistent,0
21644,2,53,0,nonexistent,0
21645,2,933,0,nonexistent,1
21646,2,139,0,nonexistent,0
21647,1,40,0,nonexistent,0
21648,1,328,0,nonexistent,0
21649,12,19,0,nonexistent,0
21650,3,144,0,nonexistent,0
21651,1,42,0,nonexistent,0
21652,3,1059,0,nonexistent,0
21653,3,117,0,nonexistent,0
21654,3,149,0,nonexistent,0
21655,2,1032,0,nonexistent,1
21656,3,231,0,nonexistent,0
21657,3,80,0,nonexistent,0
21658,3,141,0,nonexistent,0
21659,1,474,0,nonexistent,0
21660,6,153,0,nonexistent,0
21661,1,98,0,nonexistent,0
21662,3,405,0,nonexistent,0
21663,1,202,0,nonexistent,0
21664,3,294,0,nonexistent,0
21665,1,178,0,nonexistent,0
21666,1,130,0,nonexistent,0
21667,1,264,0,nonexistent,0
21668,4,729,0,nonexistent,0
21669,12,18,0,nonexistent,0
21670,1,285,0,nonexistent,0
21671,1,367,0,nonexistent,0
21672,5,86,0,nonexistent,0
21673,3,155,0,nonexistent,0
21674,1,88,0,nonexistent,0
21675,1,220,0,nonexistent,0
21676,1,174,0,nonexistent,0
21677,1,134,0,nonexistent,0
21678,1,88,0,nonexistent,0
21679,2,199,0,nonexistent,0
21680,4,178,0,nonexistent,0
21681,1,373,0,nonexistent,0
21682,2,211,0,nonexistent,0
21683,1,173,0,nonexistent,0
21684,1,68,0,nonexistent,0
21685,1,44,0,nonexistent,0
21686,3,285,0,nonexistent,0
21687,3,302,0,nonexistent,0
21688,6,171,0,nonexistent,0
21689,5,158,0,nonexistent,0
21690,3,271,0,nonexistent,0
21691,2,59,0,nonexistent,0
21692,5,61,0,nonexistent,0
21693,4,61,0,nonexistent,0
21694,2,105,0,nonexistent,0
21695,3,118,0,nonexistent,0
21696,3,392,0,nonexistent,0
21697,3,313,0,nonexistent,0
21698,3,82,0,nonexistent,0
21699,3,109,0,nonexistent,0
21700,3,78,0,nonexistent,0
21701,3,121,0,nonexistent,0
21702,7,97,0,nonexistent,0
21703,5,37,0,nonexistent,0
21704,8,221,0,nonexistent,0
21705,5,105,0,nonexistent,0
21706,3,329,0,nonexistent,0
21707,11,268,0,nonexistent,0
21708,3,160,0,nonexistent,0
21709,3,332,0,nonexistent,0
21710,5,205,0,nonexistent,0
21711,3,398,0,nonexistent,0
21712,3,599,0,nonexistent,0
21713,3,102,0,nonexistent,0
21714,3,82,0,nonexistent,0
21715,9,290,0,nonexistent,1
21716,3,109,0,nonexistent,0
21717,4,238,0,nonexistent,0
21718,3,249,0,nonexistent,0
21719,7,629,0,nonexistent,0
21720,2,137,0,nonexistent,0
21721,4,231,0,nonexistent,0
21722,6,119,0,nonexistent,0
21723,2,308,0,nonexistent,0
21724,4,609,0,nonexistent,0
21725,3,147,0,nonexistent,0
21726,3,123,0,nonexistent,0
21727,5,57,0,nonexistent,0
21728,4,199,0,nonexistent,0
21729,2,219,0,nonexistent,0
21730,3,386,0,nonexistent,0
21731,5,112,0,nonexistent,0
21732,3,706,0,nonexistent,0
21733,9,173,0,nonexistent,0
21734,5,228,0,nonexistent,0
21735,3,207,0,nonexistent,0
21736,2,347,0,nonexistent,0
21737,2,256,0,nonexistent,0
21738,4,85,0,nonexistent,0
21739,3,117,0,nonexistent,0
21740,6,60,0,nonexistent,0
21741,5,207,0,nonexistent,0
21742,3,187,0,nonexistent,0
21743,3,166,0,nonexistent,0
21744,3,152,0,nonexistent,0
21745,5,93,0,nonexistent,0
21746,3,54,0,nonexistent,0
21747,3,836,0,nonexistent,1
21748,3,242,0,nonexistent,0
21749,5,235,0,nonexistent,0
21750,4,132,0,nonexistent,0
21751,2,561,0,nonexistent,0
21752,3,303,0,nonexistent,0
21753,7,343,0,nonexistent,0
21754,2,159,0,nonexistent,0
21755,3,173,0,nonexistent,0
21756,8,595,0,nonexistent,0
21757,2,1200,0,nonexistent,0
21758,3,695,0,nonexistent,0
21759,11,100,0,nonexistent,0
21760,4,103,0,nonexistent,0
21761,1,480,0,nonexistent,1
21762,4,46,0,nonexistent,0
21763,4,125,0,nonexistent,0
21764,4,108,0,nonexistent,0
21765,5,131,0,nonexistent,0
21766,3,129,0,nonexistent,0
21767,3,118,0,nonexistent,0
21768,3,113,0,nonexistent,0
21769,4,80,0,nonexistent,0
21770,4,83,0,nonexistent,0
21771,5,150,0,nonexistent,0
21772,4,582,0,nonexistent,0
21773,4,68,0,nonexistent,0
21774,9,190,0,nonexistent,0
21775,3,117,0,nonexistent,0
21776,3,143,0,nonexistent,0
21777,3,183,0,nonexistent,0
21778,3,264,0,nonexistent,0
21779,1,216,0,nonexistent,0
21780,1,127,0,nonexistent,0
21781,1,43,0,nonexistent,0
21782,1,154,0,nonexistent,0
21783,1,649,0,nonexistent,1
21784,1,155,0,nonexistent,0
21785,1,72,0,nonexistent,0
21786,1,162,0,nonexistent,0
21787,1,30,0,nonexistent,0
21788,1,89,0,nonexistent,0
21789,3,81,0,nonexistent,0
21790,2,50,0,nonexistent,0
21791,1,134,0,nonexistent,0
21792,1,86,0,nonexistent,0
21793,1,142,0,nonexistent,0
21794,1,64,0,nonexistent,0
21795,2,377,0,nonexistent,0
21796,1,73,0,nonexistent,0
21797,1,55,0,nonexistent,0
21798,1,76,0,nonexistent,0
21799,1,240,0,nonexistent,0
21800,1,153,0,nonexistent,0
21801,1,160,0,nonexistent,0
21802,1,120,0,nonexistent,0
21803,1,68,0,nonexistent,0
21804,2,104,0,nonexistent,0
21805,1,87,0,nonexistent,0
21806,2,256,0,nonexistent,0
21807,1,322,0,nonexistent,0
21808,1,156,0,nonexistent,0
21809,1,50,0,nonexistent,0
21810,2,132,0,nonexistent,0
21811,1,64,0,nonexistent,0
21812,4,18,0,nonexistent,0
21813,1,483,0,nonexistent,0
21814,1,212,0,nonexistent,0
21815,4,64,0,nonexistent,0
21816,3,329,0,nonexistent,0
21817,1,239,0,nonexistent,0
21818,1,90,0,nonexistent,0
21819,1,129,0,nonexistent,0
21820,1,150,0,nonexistent,0
21821,1,295,0,nonexistent,0
21822,1,60,0,nonexistent,0
21823,1,25,0,nonexistent,0
21824,1,133,0,nonexistent,0
21825,1,127,0,nonexistent,0
21826,1,138,0,nonexistent,0
21827,2,391,0,nonexistent,0
21828,1,228,0,nonexistent,0
21829,1,128,0,nonexistent,0
21830,1,140,0,nonexistent,0
21831,1,88,0,nonexistent,0
21832,1,243,0,nonexistent,0
21833,1,97,0,nonexistent,0
21834,1,192,0,nonexistent,0
21835,2,340,0,nonexistent,0
21836,1,921,0,nonexistent,1
21837,1,157,0,nonexistent,0
21838,1,142,0,nonexistent,0
21839,1,84,0,nonexistent,0
21840,1,113,0,nonexistent,0
21841,1,500,0,nonexistent,0
21842,1,179,0,nonexistent,0
21843,1,53,0,nonexistent,0
21844,1,195,0,nonexistent,0
21845,2,155,0,nonexistent,0
21846,4,72,0,nonexistent,0
21847,1,467,0,nonexistent,1
21848,2,112,0,nonexistent,0
21849,1,83,0,nonexistent,0
21850,1,70,0,nonexistent,0
21851,1,231,0,nonexistent,0
21852,1,312,0,nonexistent,0
21853,1,543,0,nonexistent,1
21854,2,152,0,nonexistent,0
21855,2,124,0,nonexistent,0
21856,2,158,0,nonexistent,0
21857,2,82,0,nonexistent,0
21858,2,110,0,nonexistent,0
21859,3,90,0,nonexistent,0
21860,1,104,0,nonexistent,0
21861,1,80,0,nonexistent,0
21862,4,428,0,nonexistent,0
21863,2,193,0,nonexistent,0
21864,2,158,0,nonexistent,0
21865,1,97,0,nonexistent,0
21866,1,339,0,nonexistent,0
21867,1,351,0,nonexistent,0
21868,1,202,0,nonexistent,0
21869,1,153,0,nonexistent,0
21870,2,203,0,nonexistent,0
21871,3,552,0,nonexistent,1
21872,1,106,0,nonexistent,0
21873,2,79,0,nonexistent,0
21874,2,117,0,nonexistent,0
21875,1,89,0,nonexistent,0
21876,1,322,0,nonexistent,0
21877,1,60,0,nonexistent,0
21878,1,93,0,nonexistent,0
21879,1,1044,0,nonexistent,1
21880,6,387,0,nonexistent,0
21881,2,162,0,nonexistent,0
21882,2,875,0,nonexistent,1
21883,2,108,0,nonexistent,0
21884,8,414,0,nonexistent,0
21885,2,552,0,nonexistent,0
21886,1,209,0,nonexistent,0
21887,1,263,0,nonexistent,0
21888,2,185,0,nonexistent,0
21889,2,71,0,nonexistent,0
21890,1,105,0,nonexistent,0
21891,1,75,0,nonexistent,0
21892,2,360,0,nonexistent,0
21893,1,219,0,nonexistent,0
21894,2,157,0,nonexistent,0
21895,2,102,0,nonexistent,0
21896,2,113,0,nonexistent,0
21897,1,196,0,nonexistent,0
21898,1,118,0,nonexistent,0
21899,1,94,0,nonexistent,0
21900,2,138,0,nonexistent,0
21901,2,204,0,nonexistent,0
21902,1,535,0,nonexistent,0
21903,1,136,0,nonexistent,0
21904,1,112,0,nonexistent,0
21905,1,107,0,nonexistent,0
21906,3,160,0,nonexistent,0
21907,1,103,0,nonexistent,0
21908,1,359,0,nonexistent,0
21909,1,123,0,nonexistent,0
21910,1,277,0,nonexistent,0
21911,2,88,0,nonexistent,0
21912,3,588,0,nonexistent,1
21913,2,332,0,nonexistent,0
21914,2,184,0,nonexistent,0
21915,2,237,0,nonexistent,0
21916,1,49,0,nonexistent,0
21917,1,122,0,nonexistent,0
21918,1,215,0,nonexistent,0
21919,13,25,0,nonexistent,0
21920,2,211,0,nonexistent,0
21921,1,233,0,nonexistent,0
21922,1,71,0,nonexistent,0
21923,1,172,0,nonexistent,0
21924,2,100,0,nonexistent,0
21925,3,113,0,nonexistent,0
21926,1,119,0,nonexistent,0
21927,1,87,0,nonexistent,0
21928,1,111,0,nonexistent,0
21929,1,200,0,nonexistent,0
21930,5,214,0,nonexistent,0
21931,9,763,0,nonexistent,1
21932,2,889,0,nonexistent,0
21933,1,95,0,nonexistent,0
21934,1,195,0,nonexistent,0
21935,1,210,0,nonexistent,0
21936,1,413,0,nonexistent,0
21937,2,97,0,nonexistent,0
21938,1,472,0,nonexistent,0
21939,2,157,0,nonexistent,0
21940,2,352,0,nonexistent,0
21941,3,171,0,nonexistent,0
21942,2,78,0,nonexistent,0
21943,2,212,0,nonexistent,0
21944,2,72,0,nonexistent,0
21945,2,76,0,nonexistent,0
21946,6,112,0,nonexistent,0
21947,2,161,0,nonexistent,0
21948,2,140,0,nonexistent,0
21949,2,599,0,nonexistent,0
21950,5,536,0,nonexistent,1
21951,6,75,0,nonexistent,0
21952,1,1740,0,nonexistent,0
21953,1,56,0,nonexistent,0
21954,2,513,0,nonexistent,0
21955,5,744,0,nonexistent,0
21956,1,177,0,nonexistent,0
21957,3,184,0,nonexistent,0
21958,2,62,0,nonexistent,0
21959,3,194,0,nonexistent,0
21960,2,94,0,nonexistent,0
21961,2,88,0,nonexistent,0
21962,2,398,0,nonexistent,0
21963,2,259,0,nonexistent,0
21964,1,77,0,nonexistent,0
21965,2,329,0,nonexistent,0
21966,1,239,0,nonexistent,0
21967,1,414,0,nonexistent,0
21968,1,252,0,nonexistent,0
21969,1,90,0,nonexistent,0
21970,2,116,0,nonexistent,0
21971,2,113,0,nonexistent,0
21972,2,127,0,nonexistent,0
21973,2,447,0,nonexistent,0
21974,2,88,0,nonexistent,0
21975,2,157,0,nonexistent,0
21976,11,15,0,nonexistent,0
21977,2,173,0,nonexistent,0
21978,2,203,0,nonexistent,0
21979,5,471,0,nonexistent,0
21980,1,82,0,nonexistent,0
21981,1,162,0,nonexistent,0
21982,1,174,0,nonexistent,0
21983,4,188,0,nonexistent,0
21984,3,1408,0,nonexistent,1
21985,1,132,0,nonexistent,0
21986,2,70,0,nonexistent,0
21987,1,293,0,nonexistent,0
21988,1,102,0,nonexistent,0
21989,1,118,0,nonexistent,0
21990,1,584,0,nonexistent,0
21991,1,718,0,nonexistent,1
21992,1,174,0,nonexistent,0
21993,1,58,0,nonexistent,0
21994,2,69,0,nonexistent,0
21995,2,797,0,nonexistent,0
21996,1,95,0,nonexistent,0
21997,1,94,0,nonexistent,0
21998,3,921,0,nonexistent,1
21999,2,605,0,nonexistent,0
22000,1,174,0,nonexistent,0
22001,1,111,0,nonexistent,0
22002,1,245,0,nonexistent,0
22003,3,443,0,nonexistent,0
22004,1,176,0,nonexistent,0
22005,10,156,0,nonexistent,0
22006,1,552,0,nonexistent,0
22007,1,280,0,nonexistent,0
22008,5,243,0,nonexistent,0
22009,3,358,0,nonexistent,0
22010,3,430,0,nonexistent,0
22011,2,132,0,nonexistent,0
22012,3,380,0,nonexistent,0
22013,3,327,0,nonexistent,0
22014,2,627,0,nonexistent,1
22015,3,251,0,nonexistent,0
22016,2,175,0,nonexistent,0
22017,2,687,0,nonexistent,0
22018,6,395,0,nonexistent,0
22019,3,696,0,nonexistent,0
22020,3,175,0,nonexistent,0
22021,3,304,0,nonexistent,0
22022,1,129,0,nonexistent,0
22023,1,132,0,nonexistent,0
22024,1,291,0,nonexistent,0
22025,1,420,0,nonexistent,0
22026,7,216,0,nonexistent,0
22027,2,975,0,nonexistent,0
22028,4,881,0,nonexistent,0
22029,3,157,0,nonexistent,0
22030,4,92,0,nonexistent,0
22031,3,135,0,nonexistent,0
22032,3,252,0,nonexistent,0
22033,3,93,0,nonexistent,0
22034,4,68,0,nonexistent,0
22035,5,174,0,nonexistent,0
22036,3,170,0,nonexistent,0
22037,3,165,0,nonexistent,0
22038,4,89,0,nonexistent,0
22039,3,141,0,nonexistent,0
22040,12,237,0,nonexistent,0
22041,4,67,0,nonexistent,0
22042,2,116,0,nonexistent,0
22043,6,896,0,nonexistent,0
22044,3,53,0,nonexistent,0
22045,5,625,0,nonexistent,1
22046,3,147,0,nonexistent,0
22047,4,63,0,nonexistent,0
22048,13,76,0,nonexistent,0
22049,3,79,0,nonexistent,0
22050,3,113,0,nonexistent,0
22051,2,133,0,nonexistent,0
22052,3,559,0,nonexistent,0
22053,6,273,0,nonexistent,0
22054,4,83,0,nonexistent,0
22055,3,37,0,nonexistent,0
22056,3,113,0,nonexistent,0
22057,3,50,0,nonexistent,0
22058,4,66,0,nonexistent,0
22059,4,209,0,nonexistent,0
22060,2,703,0,nonexistent,1
22061,2,345,0,nonexistent,0
22062,3,138,0,nonexistent,0
22063,3,341,0,nonexistent,0
22064,8,78,0,nonexistent,0
22065,3,210,0,nonexistent,0
22066,7,41,0,nonexistent,0
22067,3,134,0,nonexistent,0
22068,2,208,0,nonexistent,0
22069,3,109,0,nonexistent,0
22070,3,66,0,nonexistent,0
22071,3,125,0,nonexistent,0
22072,3,173,0,nonexistent,0
22073,5,188,0,nonexistent,0
22074,3,160,0,nonexistent,0
22075,3,124,0,nonexistent,0
22076,3,99,0,nonexistent,0
22077,2,196,0,nonexistent,0
22078,3,381,0,nonexistent,0
22079,3,83,0,nonexistent,0
22080,2,126,0,nonexistent,0
22081,3,181,0,nonexistent,0
22082,8,221,0,nonexistent,0
22083,7,195,0,nonexistent,0
22084,4,226,0,nonexistent,0
22085,4,678,0,nonexistent,0
22086,6,44,0,nonexistent,0
22087,9,46,0,nonexistent,0
22088,4,278,0,nonexistent,0
22089,3,162,0,nonexistent,0
22090,4,225,0,nonexistent,0
22091,3,153,0,nonexistent,0
22092,3,77,0,nonexistent,0
22093,3,96,0,nonexistent,0
22094,7,135,0,nonexistent,0
22095,3,99,0,nonexistent,0
22096,6,96,0,nonexistent,0
22097,2,1464,0,nonexistent,0
22098,3,111,0,nonexistent,0
22099,4,320,0,nonexistent,0
22100,3,220,0,nonexistent,0
22101,3,111,0,nonexistent,0
22102,4,462,0,nonexistent,0
22103,3,92,0,nonexistent,0
22104,3,432,0,nonexistent,0
22105,9,286,0,nonexistent,0
22106,9,169,0,nonexistent,0
22107,4,182,0,nonexistent,0
22108,1,96,0,nonexistent,0
22109,1,398,0,nonexistent,0
22110,1,163,0,nonexistent,0
22111,1,444,0,nonexistent,0
22112,1,310,0,nonexistent,0
22113,1,209,0,nonexistent,0
22114,1,189,0,nonexistent,0
22115,1,147,0,nonexistent,0
22116,7,444,0,nonexistent,0
22117,1,199,0,nonexistent,0
22118,3,151,0,nonexistent,0
22119,1,66,0,nonexistent,0
22120,1,115,0,nonexistent,0
22121,3,246,0,nonexistent,0
22122,1,63,0,nonexistent,0
22123,1,971,0,nonexistent,0
22124,1,210,0,nonexistent,0
22125,1,79,0,nonexistent,0
22126,1,311,0,nonexistent,0
22127,7,140,0,nonexistent,0
22128,1,137,0,nonexistent,0
22129,1,98,0,nonexistent,0
22130,1,218,0,nonexistent,0
22131,1,152,0,nonexistent,0
22132,1,102,0,nonexistent,0
22133,3,211,0,nonexistent,0
22134,1,331,0,nonexistent,0
22135,1,238,0,nonexistent,0
22136,1,164,0,nonexistent,0
22137,2,250,0,nonexistent,0
22138,1,150,0,nonexistent,0
22139,4,82,0,nonexistent,0
22140,1,396,0,nonexistent,0
22141,3,351,0,nonexistent,0
22142,1,273,0,nonexistent,0
22143,1,246,0,nonexistent,0
22144,1,103,0,nonexistent,0
22145,1,121,0,nonexistent,0
22146,1,429,0,nonexistent,0
22147,1,167,0,nonexistent,0
22148,1,139,0,nonexistent,0
22149,1,120,0,nonexistent,0
22150,2,118,0,nonexistent,0
22151,1,101,0,nonexistent,0
22152,1,133,0,nonexistent,0
22153,1,180,0,nonexistent,0
22154,4,676,0,nonexistent,0
22155,2,84,0,nonexistent,0
22156,1,40,0,nonexistent,0
22157,1,1503,0,nonexistent,1
22158,1,62,0,nonexistent,0
22159,4,384,0,nonexistent,0
22160,1,82,0,nonexistent,0
22161,1,134,0,nonexistent,0
